"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","key_press","response","button_pressed","reward_s01","reward_s02","feedback01","feedback02","listcross"
"html-keyboard-response","750","2126386","0.0-126.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-84</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","751","2127395","0.0-126.0-2.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","752","2131596","0.0-126.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","753","2132684","0.0-126.0-0.1","","1085.950000000652","","","","4","0","-123","123","-123","5"
"html-keyboard-response","754","2137189","0.0-126.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥123</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-123</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","755","2138204","0.0-126.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-123</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","756","2140308","0.0-126.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","757","2141070","0.0-126.0-0.2","","760.0049999998882","","","","4","40","0","99.2","0","7"
"html-keyboard-response","758","2145573","0.0-126.0-1.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥99.2</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","759","2146574","0.0-126.0-2.2","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","760","2152181","0.0-126.0-3.2","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","761","2154182","0.0-127.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","762","2155789","0.0-127.0-1.0","","1606.7700000018813","<p>今どれくらい楽しいかを教えてください</p>","","100","","","","","",""
"html-keyboard-response","763","2160690","0.0-127.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","764","2162585","0.0-128.0-0.0","","1892.7799999983981","","","","1","-20","0","0","-72","7"
"html-keyboard-response","765","2167093","0.0-128.0-1.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-20</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","766","2168097","0.0-128.0-2.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-20</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","767","2171605","0.0-128.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","768","2172328","0.0-128.0-0.1","","720.1749999984168","","","","4","40","0","144","0","4"
"html-keyboard-response","769","2176830","0.0-128.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥144</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","770","2177832","0.0-128.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","771","2181335","0.0-128.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","772","2183337","0.0-129.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","773","2184699","0.0-129.0-1.0","","1361.6649999967776","<p>今どれくらい楽しいかを教えてください</p>","","100","","","","","",""
"html-keyboard-response","774","2188200","0.0-129.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","775","2189205","0.0-130.0-0.0","","1003.3100000000559","","","","4","0","9","9","-9","3"
"html-keyboard-response","776","2193720","0.0-130.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥9</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-9</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","777","2194735","0.0-130.0-2.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥9</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","778","2202447","0.0-130.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","779","2203360","0.0-130.0-0.1","","910.9400000013411","","","","4","20","0","63.2","0","7"
"html-keyboard-response","780","2207869","0.0-130.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥63.2</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","781","2208871","0.0-130.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","782","2214472","0.0-130.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","783","2216473","0.0-131.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","784","2217873","0.0-131.0-1.0","","1399.1650000023656","<p>今どれくらい楽しいかを教えてください</p>","","100","","","","","",""
"html-keyboard-response","785","2221374","0.0-131.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","786","2222694","0.0-132.0-0.0","","1318.3300000019372","","","","4","0","-57.2","57.2","-57.2","7"
"html-keyboard-response","787","2227197","0.0-132.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥57.2</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-57.2</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","788","2228202","0.0-132.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-57.2</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","789","2230304","0.0-132.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","790","2231412","0.0-132.0-0.1","","1105.8500000000931","","","","4","0","-88","88","-88","7"
"html-keyboard-response","791","2235916","0.0-132.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥88</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-88</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","792","2236923","0.0-132.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-88</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","793","2241823","0.0-132.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","794","2243825","0.0-133.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","795","2245169","0.0-133.0-1.0","","1343.0400000000373","<p>今どれくらい楽しいかを教えてください</p>","","33","","","","","",""
"html-keyboard-response","796","2250774","0.0-133.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","797","2251751","0.0-134.0-0.0","","975.6149999992922","","","","4","60","0","132","0","4"
"html-keyboard-response","798","2256259","0.0-134.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥132</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","799","2257268","0.0-134.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","800","2260070","0.0-134.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","801","2261388","0.0-134.0-0.1","","1315.784999998752","","","","1","-50","-250","0","-250","8"
"html-keyboard-response","802","2265890","0.0-134.0-1.1","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-50</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","803","2266900","0.0-134.0-2.1","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-50</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","804","2271815","0.0-134.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","805","2273815","0.0-135.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","806","2275276","0.0-135.0-1.0","","1459.7949999989942","<p>今どれくらい楽しいかを教えてください</p>","","0","","","","","",""
"html-keyboard-response","807","2277388","0.0-135.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","808","2279061","0.0-136.0-0.0","","1671.1499999985099","","","","4","-40","-88.8","0","-88.8","3"
"html-keyboard-response","809","2283576","0.0-136.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-88.8</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","810","2284579","0.0-136.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-88.8</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","811","2288093","0.0-136.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","812","2290847","0.0-136.0-0.1","","2751.5200000014156","","","","4","-60","-148.8","0","-148.8","5"
"html-keyboard-response","813","2295349","0.0-136.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-148.8</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
